nt n field kernel bw
128 6 Gauge-SU3 su3Xsu3_h_shift_xyzt 62.5905
128 8 4D-complex axpy 3.9708
128 8 4D-complex axpy_h_no_offset 3.9515
128 8 4D-complex axpy_h_offset_x 3.9622
128 8 4D-complex axpy_h_offset_y 3.9290
128 8 4D-complex axpy_h_offset_z 3.9998
128 8 4D-complex axpy_h_offset_t 3.9682
128 8 4D-complex axpy_h_offset_xy 3.9503
128 8 4D-complex axpy_h_offset_xz 4.0070
128 8 4D-complex axpy_h_offset_xt 3.9743
128 8 4D-complex axpy_h_offset_yz 3.9587
128 8 4D-complex axpy_h_offset_yt 3.9468
128 8 4D-complex axpy_h_offset_zt 3.9899
128 8 4D-complex axpy_h_offset_xyz 3.9973
128 8 4D-complex axpy_h_offset_xyt 4.0268
128 8 4D-complex axpy_h_offset_xzt 3.9949
128 8 4D-complex axpy_h_offset_yzt 3.9731
128 8 4D-complex axpy_h_offset_xyzt 3.9998
128 8 Gauge-SU3 su3Xsu3 171.4605
128 8 Gauge-SU3 su3Xsu3_h_no_shift 172.4632
128 8 Gauge-SU3 su3Xsu3_h_shift_x 172.2952
128 8 Gauge-SU3 su3Xsu3_h_shift_y 172.6735
128 8 Gauge-SU3 su3Xsu3_h_shift_z 172.2952
128 8 Gauge-SU3 su3Xsu3_h_shift_t 173.0112
128 8 Gauge-SU3 su3Xsu3_h_shift_xy 172.6314
128 8 Gauge-SU3 su3Xsu3_h_shift_xz 171.9603
128 8 Gauge-SU3 su3Xsu3_h_shift_xt 172.4211
128 8 Gauge-SU3 su3Xsu3_h_shift_yz 172.9689
128 8 Gauge-SU3 su3Xsu3_h_shift_yt 172.5851
128 8 Gauge-SU3 su3Xsu3_h_shift_zt 171.7934
128 8 Gauge-SU3 su3Xsu3_h_shift_xyz 171.7100
128 8 Gauge-SU3 su3Xsu3_h_shift_xyt 172.9689
128 8 Gauge-SU3 su3Xsu3_h_shift_xzt 173.5202
128 8 Gauge-SU3 su3Xsu3_h_shift_yzt 171.9603
128 8 Gauge-SU3 su3Xsu3_h_shift_xyzt 172.5472
128 10 4D-complex axpy 9.3567
128 10 4D-complex axpy_h_no_offset 9.5012
128 10 4D-complex axpy_h_offset_x 9.3622
128 10 4D-complex axpy_h_offset_y 9.3294
128 10 4D-complex axpy_h_offset_z 9.2617
128 10 4D-complex axpy_h_offset_t 9.2834
128 10 4D-complex axpy_h_offset_xy 9.2996
128 10 4D-complex axpy_h_offset_xz 9.2593
128 10 4D-complex axpy_h_offset_xt 9.3513
128 10 4D-complex axpy_h_offset_yz 9.4226
128 10 4D-complex axpy_h_offset_yt 9.2861
128 10 4D-complex axpy_h_offset_zt 9.3186
128 10 4D-complex axpy_h_offset_xyz 9.3102
128 10 4D-complex axpy_h_offset_xyt 9.2379
128 10 4D-complex axpy_h_offset_xzt 9.3622
128 10 4D-complex axpy_h_offset_yzt 9.4423
128 10 4D-complex axpy_h_offset_xyzt 9.3349
128 10 Gauge-SU3 su3Xsu3 340.8284
128 10 Gauge-SU3 su3Xsu3_h_no_shift 330.4015
128 10 Gauge-SU3 su3Xsu3_h_shift_x 336.9078
128 10 Gauge-SU3 su3Xsu3_h_shift_y 332.0523
128 10 Gauge-SU3 su3Xsu3_h_shift_z 331.4091
128 10 Gauge-SU3 su3Xsu3_h_shift_t 336.0560
128 10 Gauge-SU3 su3Xsu3_h_shift_xy 335.0785
128 10 Gauge-SU3 su3Xsu3_h_shift_xz 334.1713
128 10 Gauge-SU3 su3Xsu3_h_shift_xt 336.2522
128 10 Gauge-SU3 su3Xsu3_h_shift_yz 332.3077
128 10 Gauge-SU3 su3Xsu3_h_shift_yt 333.3976
128 10 Gauge-SU3 su3Xsu3_h_shift_zt 334.8188
128 10 Gauge-SU3 su3Xsu3_h_shift_xyz 333.4555
128 10 Gauge-SU3 su3Xsu3_h_shift_xyt 334.9486
128 10 Gauge-SU3 su3Xsu3_h_shift_xzt 336.6452
128 10 Gauge-SU3 su3Xsu3_h_shift_yzt 337.7639
128 10 Gauge-SU3 su3Xsu3_h_shift_xyzt 337.5659
128 12 4D-complex axpy 19.8728
128 12 4D-complex axpy_h_no_offset 19.3118
128 12 4D-complex axpy_h_offset_x 19.4761
128 12 4D-complex axpy_h_offset_y 19.5623
128 12 4D-complex axpy_h_offset_z 19.6027
128 12 4D-complex axpy_h_offset_t 19.7904
128 12 4D-complex axpy_h_offset_xy 19.9265
128 12 4D-complex axpy_h_offset_xz 19.6847
128 12 4D-complex axpy_h_offset_xt 19.6841
128 12 4D-complex axpy_h_offset_yz 19.8734
128 12 4D-complex axpy_h_offset_yt 19.4933
128 12 4D-complex axpy_h_offset_zt 19.5162
128 12 4D-complex axpy_h_offset_xyz 19.5048
128 12 4D-complex axpy_h_offset_xyt 19.3908
128 12 4D-complex axpy_h_offset_xzt 19.5623
128 12 4D-complex axpy_h_offset_yzt 19.4876
128 12 4D-complex axpy_h_offset_xyzt 19.6259
128 12 Gauge-SU3 su3Xsu3 436.7017
128 12 Gauge-SU3 su3Xsu3_h_no_shift 444.5634
128 12 Gauge-SU3 su3Xsu3_h_shift_x 448.4582
128 12 Gauge-SU3 su3Xsu3_h_shift_y 432.4379
128 12 Gauge-SU3 su3Xsu3_h_shift_z 442.7452
128 12 Gauge-SU3 su3Xsu3_h_shift_t 440.2429
128 12 Gauge-SU3 su3Xsu3_h_shift_xy 450.3747
128 12 Gauge-SU3 su3Xsu3_h_shift_xz 475.9109
128 12 Gauge-SU3 su3Xsu3_h_shift_xt 467.9614
128 12 Gauge-SU3 su3Xsu3_h_shift_yz 482.2585
128 12 Gauge-SU3 su3Xsu3_h_shift_yt 481.7333
128 12 Gauge-SU3 su3Xsu3_h_shift_zt 473.8968
128 12 Gauge-SU3 su3Xsu3_h_shift_xyz 475.0969
128 12 Gauge-SU3 su3Xsu3_h_shift_xyt 485.0592
128 12 Gauge-SU3 su3Xsu3_h_shift_xzt 500.5142
128 12 Gauge-SU3 su3Xsu3_h_shift_yzt 509.7711
128 12 Gauge-SU3 su3Xsu3_h_shift_xyzt 507.8852
128 16 4D-complex axpy 61.1058
128 16 4D-complex axpy_h_no_offset 60.7518
128 16 4D-complex axpy_h_offset_x 60.6990
128 16 4D-complex axpy_h_offset_y 60.4890
128 16 4D-complex axpy_h_offset_z 61.1219
128 16 4D-complex axpy_h_offset_t 60.8223
128 16 4D-complex axpy_h_offset_xy 60.3671
128 16 4D-complex axpy_h_offset_xz 60.9088
128 16 4D-complex axpy_h_offset_xt 60.6464
128 16 4D-complex axpy_h_offset_yz 60.9619
128 16 4D-complex axpy_h_offset_yt 60.8576
128 16 4D-complex axpy_h_offset_zt 60.7342
128 16 4D-complex axpy_h_offset_xyz 60.9637
128 16 4D-complex axpy_h_offset_xyt 60.3845
128 16 4D-complex axpy_h_offset_xzt 60.4890
128 16 4D-complex axpy_h_offset_yzt 61.0880
128 16 4D-complex axpy_h_offset_xyzt 60.9460
128 16 Gauge-SU3 su3Xsu3 803.9001
128 16 Gauge-SU3 su3Xsu3_h_no_shift 811.2134
128 16 Gauge-SU3 su3Xsu3_h_shift_x 823.4231
128 16 Gauge-SU3 su3Xsu3_h_shift_y 833.9743
128 16 Gauge-SU3 su3Xsu3_h_shift_z 835.1429
128 16 Gauge-SU3 su3Xsu3_h_shift_t 833.7349
128 16 Gauge-SU3 su3Xsu3_h_shift_xy 850.5799
128 16 Gauge-SU3 su3Xsu3_h_shift_xz 864.3363
128 16 Gauge-SU3 su3Xsu3_h_shift_xt 870.0472
128 16 Gauge-SU3 su3Xsu3_h_shift_yz 881.0123
128 16 Gauge-SU3 su3Xsu3_h_shift_yt 879.1657
128 16 Gauge-SU3 su3Xsu3_h_shift_zt 888.4076
128 16 Gauge-SU3 su3Xsu3_h_shift_xyz 900.4159
128 16 Gauge-SU3 su3Xsu3_h_shift_xyt 905.0212
128 16 Gauge-SU3 su3Xsu3_h_shift_xzt 905.9697
128 16 Gauge-SU3 su3Xsu3_h_shift_yzt 914.7513
128 16 Gauge-SU3 su3Xsu3_h_shift_xyzt 919.4301
128 20 4D-complex axpy 137.3391
128 20 4D-complex axpy_h_no_offset 134.8788
128 20 4D-complex axpy_h_offset_x 135.5932
128 20 4D-complex axpy_h_offset_y 136.5006
128 20 4D-complex axpy_h_offset_z 139.8525
128 20 4D-complex axpy_h_offset_t 132.9870
128 20 4D-complex axpy_h_offset_xy 135.7370
128 20 4D-complex axpy_h_offset_xz 138.3036
128 20 4D-complex axpy_h_offset_xt 133.3299
128 20 4D-complex axpy_h_offset_yz 139.5095
128 20 4D-complex axpy_h_offset_yt 138.3784
128 20 4D-complex axpy_h_offset_zt 139.6999
128 20 4D-complex axpy_h_offset_xyz 140.3124
128 20 4D-complex axpy_h_offset_xyt 136.3842
128 20 4D-complex axpy_h_offset_xzt 139.2818
128 20 4D-complex axpy_h_offset_yzt 140.0438
128 20 4D-complex axpy_h_offset_xyzt 139.5095
128 20 Gauge-SU3 su3Xsu3 944.4849
128 20 Gauge-SU3 su3Xsu3_h_no_shift 946.7164
128 20 Gauge-SU3 su3Xsu3_h_shift_x 957.6358
128 20 Gauge-SU3 su3Xsu3_h_shift_y 926.4143
128 20 Gauge-SU3 su3Xsu3_h_shift_z 934.7456
128 20 Gauge-SU3 su3Xsu3_h_shift_t 944.9368
128 20 Gauge-SU3 su3Xsu3_h_shift_xy 972.3194
128 20 Gauge-SU3 su3Xsu3_h_shift_xz 964.8208
128 20 Gauge-SU3 su3Xsu3_h_shift_xt 976.0954
128 20 Gauge-SU3 su3Xsu3_h_shift_yz 985.3137
128 20 Gauge-SU3 su3Xsu3_h_shift_yt 1011.1139
128 20 Gauge-SU3 su3Xsu3_h_shift_zt 1020.5942
128 20 Gauge-SU3 su3Xsu3_h_shift_xyz 1023.0868
128 20 Gauge-SU3 su3Xsu3_h_shift_xyt 1028.2960
128 20 Gauge-SU3 su3Xsu3_h_shift_xzt 1039.7855
128 20 Gauge-SU3 su3Xsu3_h_shift_yzt 1054.3778
128 20 Gauge-SU3 su3Xsu3_h_shift_xyzt 1183.2527
128 24 4D-complex axpy 257.0662
128 24 4D-complex axpy_h_no_offset 253.8090
128 24 4D-complex axpy_h_offset_x 253.9304
128 24 4D-complex axpy_h_offset_y 251.6433
128 24 4D-complex axpy_h_offset_z 263.4450
128 24 4D-complex axpy_h_offset_t 246.5018
128 24 4D-complex axpy_h_offset_xy 252.7215
128 24 4D-complex axpy_h_offset_xz 264.7589
128 24 4D-complex axpy_h_offset_xt 247.7616
128 24 4D-complex axpy_h_offset_yz 268.8486
128 24 4D-complex axpy_h_offset_yt 250.1610
128 24 4D-complex axpy_h_offset_zt 263.3143
128 24 4D-complex axpy_h_offset_xyz 264.6269
128 24 4D-complex axpy_h_offset_xyt 252.5412
128 24 4D-complex axpy_h_offset_xzt 263.2490
128 24 4D-complex axpy_h_offset_yzt 267.6962
128 24 4D-complex axpy_h_offset_xyzt 263.3796
128 24 Gauge-SU3 su3Xsu3 406.9614
128 24 Gauge-SU3 su3Xsu3_h_no_shift 409.7534
128 24 Gauge-SU3 su3Xsu3_h_shift_x 428.9485
128 24 Gauge-SU3 su3Xsu3_h_shift_y 411.8318
128 24 Gauge-SU3 su3Xsu3_h_shift_z 445.3041
128 24 Gauge-SU3 su3Xsu3_h_shift_t 379.1964
128 24 Gauge-SU3 su3Xsu3_h_shift_xy 408.7106
128 24 Gauge-SU3 su3Xsu3_h_shift_xz 429.9038
128 24 Gauge-SU3 su3Xsu3_h_shift_xt 379.0683
128 24 Gauge-SU3 su3Xsu3_h_shift_yz 435.3226
128 24 Gauge-SU3 su3Xsu3_h_shift_yt 364.3559
128 24 Gauge-SU3 su3Xsu3_h_shift_zt 373.8087
128 24 Gauge-SU3 su3Xsu3_h_shift_xyz 430.0070
128 24 Gauge-SU3 su3Xsu3_h_shift_xyt 372.4077
128 24 Gauge-SU3 su3Xsu3_h_shift_xzt 366.6535
128 24 Gauge-SU3 su3Xsu3_h_shift_yzt 370.8419
128 24 Gauge-SU3 su3Xsu3_h_shift_xyzt 370.0713
128 28 4D-complex axpy 411.7436
128 28 4D-complex axpy_h_no_offset 402.2289
128 28 4D-complex axpy_h_offset_x 401.5719
128 28 4D-complex axpy_h_offset_y 415.8261
128 28 4D-complex axpy_h_offset_z 436.0229
128 28 4D-complex axpy_h_offset_t 404.1297
128 28 4D-complex axpy_h_offset_xy 405.7972
128 28 4D-complex axpy_h_offset_xz 439.6288
128 28 4D-complex axpy_h_offset_xt 403.0531
128 28 4D-complex axpy_h_offset_yz 435.2414
128 28 4D-complex axpy_h_offset_yt 405.9564
128 28 4D-complex axpy_h_offset_zt 434.2900
128 28 4D-complex axpy_h_offset_xyz 432.0007
128 28 4D-complex axpy_h_offset_xyt 413.7356
128 28 4D-complex axpy_h_offset_xzt 427.5868
128 28 4D-complex axpy_h_offset_yzt 428.9763
128 28 4D-complex axpy_h_offset_xyzt 433.5242
128 28 Gauge-SU3 su3Xsu3 205.1169
128 28 Gauge-SU3 su3Xsu3_h_no_shift 206.2889
128 28 Gauge-SU3 su3Xsu3_h_shift_x 214.3695
128 28 Gauge-SU3 su3Xsu3_h_shift_y 207.9265
128 28 Gauge-SU3 su3Xsu3_h_shift_z 208.0735
128 28 Gauge-SU3 su3Xsu3_h_shift_t 210.0167
128 28 Gauge-SU3 su3Xsu3_h_shift_xy 207.9346
128 28 Gauge-SU3 su3Xsu3_h_shift_xz 210.3965
128 28 Gauge-SU3 su3Xsu3_h_shift_xt 205.5324
128 28 Gauge-SU3 su3Xsu3_h_shift_yz 212.8782
128 28 Gauge-SU3 su3Xsu3_h_shift_yt 205.3969
128 28 Gauge-SU3 su3Xsu3_h_shift_zt 204.9997
128 28 Gauge-SU3 su3Xsu3_h_shift_xyz 210.9255
128 28 Gauge-SU3 su3Xsu3_h_shift_xyt 206.9659
128 28 Gauge-SU3 su3Xsu3_h_shift_xzt 206.6075
128 28 Gauge-SU3 su3Xsu3_h_shift_yzt 206.2869
128 28 Gauge-SU3 su3Xsu3_h_shift_xyzt 206.4508
128 32 4D-complex axpy 493.9560
128 32 4D-complex axpy_h_no_offset 444.5414
128 32 4D-complex axpy_h_offset_x 458.4565
128 32 4D-complex axpy_h_offset_y 407.5553
128 32 4D-complex axpy_h_offset_z 581.1197
128 32 4D-complex axpy_h_offset_t 548.1765
128 32 4D-complex axpy_h_offset_xy 571.0421
128 32 4D-complex axpy_h_offset_xz 564.0348
128 32 4D-complex axpy_h_offset_xt 547.4699
128 32 4D-complex axpy_h_offset_yz 610.0695
128 32 4D-complex axpy_h_offset_yt 566.5968
128 32 4D-complex axpy_h_offset_zt 593.2537
128 32 4D-complex axpy_h_offset_xyz 600.5805
128 32 4D-complex axpy_h_offset_xyt 555.0775
128 32 4D-complex axpy_h_offset_xzt 602.2946
128 32 4D-complex axpy_h_offset_yzt 605.8835
128 32 4D-complex axpy_h_offset_xyzt 577.7278
128 32 Gauge-SU3 su3Xsu3 216.2660
128 32 Gauge-SU3 su3Xsu3_h_no_shift 215.5549
128 32 Gauge-SU3 su3Xsu3_h_shift_x 215.3133
128 32 Gauge-SU3 su3Xsu3_h_shift_y 213.7835
128 32 Gauge-SU3 su3Xsu3_h_shift_z 217.0429
128 32 Gauge-SU3 su3Xsu3_h_shift_t 216.0146
128 32 Gauge-SU3 su3Xsu3_h_shift_xy 216.5443
128 32 Gauge-SU3 su3Xsu3_h_shift_xz 217.1110
128 32 Gauge-SU3 su3Xsu3_h_shift_xt 212.6078
128 32 Gauge-SU3 su3Xsu3_h_shift_yz 217.1636
128 32 Gauge-SU3 su3Xsu3_h_shift_yt 212.5476
128 32 Gauge-SU3 su3Xsu3_h_shift_zt 217.0913
128 32 Gauge-SU3 su3Xsu3_h_shift_xyz 216.3021
128 32 Gauge-SU3 su3Xsu3_h_shift_xyt 215.5469
128 32 Gauge-SU3 su3Xsu3_h_shift_xzt 213.3540
128 32 Gauge-SU3 su3Xsu3_h_shift_yzt 213.4013
128 32 Gauge-SU3 su3Xsu3_h_shift_xyzt 213.4938
128 36 4D-complex axpy 758.8269
128 36 4D-complex axpy_h_no_offset 709.3441
128 36 4D-complex axpy_h_offset_x 687.8386
128 36 4D-complex axpy_h_offset_y 717.7846
128 36 4D-complex axpy_h_offset_z 784.4091
128 36 4D-complex axpy_h_offset_t 705.0730
128 36 4D-complex axpy_h_offset_xy 732.6569
128 36 4D-complex axpy_h_offset_xz 747.0148
128 36 4D-complex axpy_h_offset_xt 697.8410
128 36 4D-complex axpy_h_offset_yz 800.0553
128 36 4D-complex axpy_h_offset_yt 712.4564
128 36 4D-complex axpy_h_offset_zt 759.8998
128 36 4D-complex axpy_h_offset_xyz 781.6598
128 36 4D-complex axpy_h_offset_xyt 732.7568
128 36 4D-complex axpy_h_offset_xzt 783.9515
128 36 4D-complex axpy_h_offset_yzt 777.8138
128 36 4D-complex axpy_h_offset_xyzt 758.8269
128 36 Gauge-SU3 su3Xsu3 216.9106
128 36 Gauge-SU3 su3Xsu3_h_no_shift 219.3935
128 36 Gauge-SU3 su3Xsu3_h_shift_x 216.7757
128 36 Gauge-SU3 su3Xsu3_h_shift_y 216.8348
128 36 Gauge-SU3 su3Xsu3_h_shift_z 217.0288
128 36 Gauge-SU3 su3Xsu3_h_shift_t 215.0874
128 36 Gauge-SU3 su3Xsu3_h_shift_xy 215.5202
128 36 Gauge-SU3 su3Xsu3_h_shift_xz 214.3779
128 36 Gauge-SU3 su3Xsu3_h_shift_xt 218.8319
128 36 Gauge-SU3 su3Xsu3_h_shift_yz 219.7400
128 36 Gauge-SU3 su3Xsu3_h_shift_yt 213.2855
128 36 Gauge-SU3 su3Xsu3_h_shift_zt 215.1544
128 36 Gauge-SU3 su3Xsu3_h_shift_xyz 218.0320
128 36 Gauge-SU3 su3Xsu3_h_shift_xyt 216.8009
128 36 Gauge-SU3 su3Xsu3_h_shift_xzt 214.3742
128 36 Gauge-SU3 su3Xsu3_h_shift_yzt 211.8835
128 36 Gauge-SU3 su3Xsu3_h_shift_xyzt 214.2135
128 40 4D-complex axpy 696.9483
128 40 4D-complex axpy_h_no_offset 777.2296
128 40 4D-complex axpy_h_offset_x 664.8271
128 40 4D-complex axpy_h_offset_y 570.4696
128 40 4D-complex axpy_h_offset_z 756.5571
128 40 4D-complex axpy_h_offset_t 922.2110
128 40 4D-complex axpy_h_offset_xy 893.1531
128 40 4D-complex axpy_h_offset_xz 938.4702
128 40 4D-complex axpy_h_offset_xt 876.6185
128 40 4D-complex axpy_h_offset_yz 960.8257
128 40 4D-complex axpy_h_offset_yt 920.3357
128 40 4D-complex axpy_h_offset_zt 953.8891
128 40 4D-complex axpy_h_offset_xyz 958.2407
128 40 4D-complex axpy_h_offset_xyt 921.4848
128 40 4D-complex axpy_h_offset_xzt 952.1153
128 40 4D-complex axpy_h_offset_yzt 949.0269
128 40 4D-complex axpy_h_offset_xyzt 949.0269
128 40 Gauge-SU3 su3Xsu3 220.6054
128 40 Gauge-SU3 su3Xsu3_h_no_shift 219.4666
128 40 Gauge-SU3 su3Xsu3_h_shift_x 219.9153
128 40 Gauge-SU3 su3Xsu3_h_shift_y 219.6799
128 40 Gauge-SU3 su3Xsu3_h_shift_z 220.8937
128 40 Gauge-SU3 su3Xsu3_h_shift_t 218.9443
128 40 Gauge-SU3 su3Xsu3_h_shift_xy 219.7970
128 40 Gauge-SU3 su3Xsu3_h_shift_xz 220.7347
128 40 Gauge-SU3 su3Xsu3_h_shift_xt 217.7206
128 40 Gauge-SU3 su3Xsu3_h_shift_yz 219.2516
128 40 Gauge-SU3 su3Xsu3_h_shift_yt 221.0286
128 40 Gauge-SU3 su3Xsu3_h_shift_zt 218.9211
128 40 Gauge-SU3 su3Xsu3_h_shift_xyz 220.6913
128 40 Gauge-SU3 su3Xsu3_h_shift_xyt 220.4215
128 40 Gauge-SU3 su3Xsu3_h_shift_xzt 217.7984
128 40 Gauge-SU3 su3Xsu3_h_shift_yzt 218.5050
128 40 Gauge-SU3 su3Xsu3_h_shift_xyzt 219.0293
128 44 4D-complex axpy 1020.2284
128 44 4D-complex axpy_h_no_offset 991.9698
128 44 4D-complex axpy_h_offset_x 1005.3568
128 44 4D-complex axpy_h_offset_y 978.8468
128 44 4D-complex axpy_h_offset_z 1081.3992
128 44 4D-complex axpy_h_offset_t 876.7412
128 44 4D-complex axpy_h_offset_xy 1001.2361
128 44 4D-complex axpy_h_offset_xz 1074.0492
128 44 4D-complex axpy_h_offset_xt 976.3766
128 44 4D-complex axpy_h_offset_yz 1074.6266
128 44 4D-complex axpy_h_offset_yt 985.3686
128 44 4D-complex axpy_h_offset_zt 1063.6668
128 44 4D-complex axpy_h_offset_xyz 1048.3268
128 44 4D-complex axpy_h_offset_xyt 949.6364
128 44 4D-complex axpy_h_offset_xzt 1010.4302
128 44 4D-complex axpy_h_offset_yzt 1061.5017
128 44 4D-complex axpy_h_offset_xyzt 1045.3118
128 44 Gauge-SU3 su3Xsu3 223.4754
128 44 Gauge-SU3 su3Xsu3_h_no_shift 222.2888
128 44 Gauge-SU3 su3Xsu3_h_shift_x 223.3734
128 44 Gauge-SU3 su3Xsu3_h_shift_y 223.1659
128 44 Gauge-SU3 su3Xsu3_h_shift_z 222.7843
128 44 Gauge-SU3 su3Xsu3_h_shift_t 220.3057
128 44 Gauge-SU3 su3Xsu3_h_shift_xy 222.0647
128 44 Gauge-SU3 su3Xsu3_h_shift_xz 222.1315
128 44 Gauge-SU3 su3Xsu3_h_shift_xt 221.6322
128 44 Gauge-SU3 su3Xsu3_h_shift_yz 220.5134
128 44 Gauge-SU3 su3Xsu3_h_shift_yt 219.3049
128 44 Gauge-SU3 su3Xsu3_h_shift_zt 219.8998
128 44 Gauge-SU3 su3Xsu3_h_shift_xyz 222.5191
128 44 Gauge-SU3 su3Xsu3_h_shift_xyt 219.7435
128 44 Gauge-SU3 su3Xsu3_h_shift_xzt 219.3977
128 44 Gauge-SU3 su3Xsu3_h_shift_yzt 220.2951
128 44 Gauge-SU3 su3Xsu3_h_shift_xyzt 219.8931
128 48 4D-complex axpy 1157.7710
128 48 4D-complex axpy_h_no_offset 1129.8935
128 48 4D-complex axpy_h_offset_x 1020.8431
128 48 4D-complex axpy_h_offset_y 1156.9903
128 48 4D-complex axpy_h_offset_z 1166.4365
128 48 4D-complex axpy_h_offset_t 1066.8843
128 48 4D-complex axpy_h_offset_xy 1127.7930
128 48 4D-complex axpy_h_offset_xz 1219.0119
128 48 4D-complex axpy_h_offset_xt 1055.6069
128 48 4D-complex axpy_h_offset_yz 1210.2402
128 48 4D-complex axpy_h_offset_yt 1147.0603
128 48 4D-complex axpy_h_offset_zt 1179.4760
128 48 4D-complex axpy_h_offset_xyz 1212.6593
128 48 4D-complex axpy_h_offset_xyt 1087.5743
128 48 4D-complex axpy_h_offset_xzt 1169.5686
128 48 4D-complex axpy_h_offset_yzt 1212.3131
128 48 4D-complex axpy_h_offset_xyzt 1178.9030
128 48 Gauge-SU3 su3Xsu3 229.2528
128 48 Gauge-SU3 su3Xsu3_h_no_shift 229.5676
128 48 Gauge-SU3 su3Xsu3_h_shift_x 229.3424
128 48 Gauge-SU3 su3Xsu3_h_shift_y 230.1524
128 48 Gauge-SU3 su3Xsu3_h_shift_z 229.2294
128 48 Gauge-SU3 su3Xsu3_h_shift_t 227.6501
128 48 Gauge-SU3 su3Xsu3_h_shift_xy 229.7518
128 48 Gauge-SU3 su3Xsu3_h_shift_xz 228.9653
128 48 Gauge-SU3 su3Xsu3_h_shift_xt 227.4083
128 48 Gauge-SU3 su3Xsu3_h_shift_yz 229.3356
128 48 Gauge-SU3 su3Xsu3_h_shift_yt 227.6407
128 48 Gauge-SU3 su3Xsu3_h_shift_zt 226.8258
128 48 Gauge-SU3 su3Xsu3_h_shift_xyz 229.0077
128 48 Gauge-SU3 su3Xsu3_h_shift_xyt 227.4933
128 48 Gauge-SU3 su3Xsu3_h_shift_xzt 227.3803
128 48 Gauge-SU3 su3Xsu3_h_shift_yzt 227.6955
128 48 Gauge-SU3 su3Xsu3_h_shift_xyzt 227.7799
128 52 4D-complex axpy 1164.4439
128 52 4D-complex axpy_h_no_offset 1247.5830
128 52 4D-complex axpy_h_offset_x 1233.1825
128 52 4D-complex axpy_h_offset_y 1109.3912
128 52 4D-complex axpy_h_offset_z 1255.8194
128 52 4D-complex axpy_h_offset_t 1170.8538
128 52 4D-complex axpy_h_offset_xy 1200.5876
128 52 4D-complex axpy_h_offset_xz 1312.3098
128 52 4D-complex axpy_h_offset_xt 1179.9471
128 52 4D-complex axpy_h_offset_yz 1309.6653
128 52 4D-complex axpy_h_offset_yt 1254.3315
128 52 4D-complex axpy_h_offset_zt 1332.3295
128 52 4D-complex axpy_h_offset_xyz 1336.5917
128 52 4D-complex axpy_h_offset_xyt 1161.2594
128 52 4D-complex axpy_h_offset_xzt 1314.6694
128 52 4D-complex axpy_h_offset_yzt 1320.7473
128 52 4D-complex axpy_h_offset_xyzt 1348.5324
128 52 Gauge-SU3 su3Xsu3 225.1633
128 52 Gauge-SU3 su3Xsu3_h_no_shift 225.1747
128 52 Gauge-SU3 su3Xsu3_h_shift_x 224.4767
128 52 Gauge-SU3 su3Xsu3_h_shift_y 223.7511
128 52 Gauge-SU3 su3Xsu3_h_shift_z 224.2170
128 52 Gauge-SU3 su3Xsu3_h_shift_t 223.0873
128 52 Gauge-SU3 su3Xsu3_h_shift_xy 224.0532
128 52 Gauge-SU3 su3Xsu3_h_shift_xz 223.5297
128 52 Gauge-SU3 su3Xsu3_h_shift_xt 222.6112
128 52 Gauge-SU3 su3Xsu3_h_shift_yz 224.2929
128 52 Gauge-SU3 su3Xsu3_h_shift_yt 222.9888
128 52 Gauge-SU3 su3Xsu3_h_shift_zt 221.7919
128 52 Gauge-SU3 su3Xsu3_h_shift_xyz 224.8646
128 52 Gauge-SU3 su3Xsu3_h_shift_xyt 222.5986
128 52 Gauge-SU3 su3Xsu3_h_shift_xzt 222.6594
128 52 Gauge-SU3 su3Xsu3_h_shift_yzt 221.7954
128 52 Gauge-SU3 su3Xsu3_h_shift_xyzt 220.5881
128 56 4D-complex axpy 1394.0309
128 56 4D-complex axpy_h_no_offset 1267.5310
128 56 4D-complex axpy_h_offset_x 1333.0899
128 56 4D-complex axpy_h_offset_y 1306.2534
128 56 4D-complex axpy_h_offset_z 1428.4528
128 56 4D-complex axpy_h_offset_t 1266.5108
128 56 4D-complex axpy_h_offset_xy 1343.9636
128 56 4D-complex axpy_h_offset_xz 1437.5225
128 56 4D-complex axpy_h_offset_xt 1294.1137
128 56 4D-complex axpy_h_offset_yz 1443.9203
128 56 4D-complex axpy_h_offset_yt 1064.1199
128 56 4D-complex axpy_h_offset_zt 1404.7336
128 56 4D-complex axpy_h_offset_xyz 1493.0443
128 56 4D-complex axpy_h_offset_xyt 1208.7259
128 56 4D-complex axpy_h_offset_xzt 1441.1366
128 56 4D-complex axpy_h_offset_yzt 1423.4133
128 56 4D-complex axpy_h_offset_xyzt 1435.0971
128 56 Gauge-SU3 su3Xsu3 224.6669
128 56 Gauge-SU3 su3Xsu3_h_no_shift 225.0646
128 56 Gauge-SU3 su3Xsu3_h_shift_x 224.0282
128 56 Gauge-SU3 su3Xsu3_h_shift_y 224.7459
128 56 Gauge-SU3 su3Xsu3_h_shift_z 225.1074
128 56 Gauge-SU3 su3Xsu3_h_shift_t 223.1368
128 56 Gauge-SU3 su3Xsu3_h_shift_xy 224.8049
128 56 Gauge-SU3 su3Xsu3_h_shift_xz 224.8553
128 56 Gauge-SU3 su3Xsu3_h_shift_xt 223.9911
128 56 Gauge-SU3 su3Xsu3_h_shift_yz 224.9322
128 56 Gauge-SU3 su3Xsu3_h_shift_yt 223.5295
